date,station_name_as_reported,generation_mu,month_cumulative_mu,source_daily_average_mu,reported_maximum_output_mw,reported_maximum_output_time,planned_shutdown_reported,forced_shutdown_reported,machines_available_reported,mp_reported,ep_reported,classification,source_sha256
2024-04-10,Lower Periyar,0.453,5.701,0.5701,158,23,,,3,,,official_observed_reference,20e47e49a7c0e6975e4197df5d772e0ec52401903616b09a9946a8ad9ea36172
2024-04-10,"Poringalkuthu, PLBE",0.3926,4.101,0.4101,51.6,23,,,6,1,1,official_observed_reference,20e47e49a7c0e6975e4197df5d772e0ec52401903616b09a9946a8ad9ea36172
2024-04-10,Sengulam,0.2564,3.1328,0.3133,50.8,22,,,4,,2,official_observed_reference,20e47e49a7c0e6975e4197df5d772e0ec52401903616b09a9946a8ad9ea36172
2024-04-10,Kakkad,0.5963,7.3603,0.736,36.56,2,,,2,2,2,official_observed_reference,20e47e49a7c0e6975e4197df5d772e0ec52401903616b09a9946a8ad9ea36172
2024-04-10,Kallada,0.1732,1.9251,0.1925,11.8,6,,,2,2,2,official_observed_reference,20e47e49a7c0e6975e4197df5d772e0ec52401903616b09a9946a8ad9ea36172
2024-04-10,Malankara,0.0753,1.0097,0.101,5.4,3,,,2,2,2,official_observed_reference,20e47e49a7c0e6975e4197df5d772e0ec52401903616b09a9946a8ad9ea36172
2024-04-10,Maniyar,0.0592,0.7787,0.0779,,,,,3,1,2,official_observed_reference,20e47e49a7c0e6975e4197df5d772e0ec52401903616b09a9946a8ad9ea36172
2024-04-10,Kuthungal,0.1992,2.0492,0.2049,14,6,,,3,2,2,official_observed_reference,20e47e49a7c0e6975e4197df5d772e0ec52401903616b09a9946a8ad9ea36172
2024-04-11,Idukki,6.337,85.84,7.8036,578,22,,1,5,2,5,official_observed_reference,308f3a826fe7dbbb5437777ebbe646a5e599d9404295550149f0636a69dce7a5
2024-04-11,Sabarigiri,5.2563,59.4591,5.4054,302.4,22,,,6,6,6,official_observed_reference,308f3a826fe7dbbb5437777ebbe646a5e599d9404295550149f0636a69dce7a5
2024-04-11,Idamalayar,1.3007,12.391,1.1265,59.8,,,,2,2,2,official_observed_reference,308f3a826fe7dbbb5437777ebbe646a5e599d9404295550149f0636a69dce7a5
2024-04-11,Sholayar,0.7607,9.6331,0.8757,54.636,,,,3,2,3,official_observed_reference,308f3a826fe7dbbb5437777ebbe646a5e599d9404295550149f0636a69dce7a5
2024-04-11,Pallivasal,0.4831,5.3117,0.4829,20.6,13,,2,4,4,4,official_observed_reference,308f3a826fe7dbbb5437777ebbe646a5e599d9404295550149f0636a69dce7a5
2024-04-11,Kuttiadi,1.6222,19.7572,1.7961,190.6,22,1,,5,,5,official_observed_reference,308f3a826fe7dbbb5437777ebbe646a5e599d9404295550149f0636a69dce7a5
2024-04-11,Panniar,0.266,4.8914,0.4447,30.2,15,,,2,,2,official_observed_reference,308f3a826fe7dbbb5437777ebbe646a5e599d9404295550149f0636a69dce7a5
2024-04-11,Neriamangalam,0.3621,4.9372,0.4488,34.2,18,1,,3,,2,official_observed_reference,308f3a826fe7dbbb5437777ebbe646a5e599d9404295550149f0636a69dce7a5
2024-04-11,Lower Periyar,0.283,5.984,0.544,150,22,,,3,,,official_observed_reference,308f3a826fe7dbbb5437777ebbe646a5e599d9404295550149f0636a69dce7a5
2024-04-11,"Poringalkuthu, PLBE",0.2883,4.3893,0.399,48.64,22,,,6,1,1,official_observed_reference,308f3a826fe7dbbb5437777ebbe646a5e599d9404295550149f0636a69dce7a5
2024-04-11,Sengulam,0.2913,3.4241,0.3113,50.8,19,,,4,,4,official_observed_reference,308f3a826fe7dbbb5437777ebbe646a5e599d9404295550149f0636a69dce7a5
2024-04-11,Kakkad,0.737,8.0972,0.7361,35.44,21,,,2,1,2,official_observed_reference,308f3a826fe7dbbb5437777ebbe646a5e599d9404295550149f0636a69dce7a5
2024-04-11,Kallada,0.1744,2.0995,0.1909,11.6,5,,,2,1,2,official_observed_reference,308f3a826fe7dbbb5437777ebbe646a5e599d9404295550149f0636a69dce7a5
2024-04-11,Malankara,0.0735,1.0832,0.0985,3.6,6,,,2,1,1,official_observed_reference,308f3a826fe7dbbb5437777ebbe646a5e599d9404295550149f0636a69dce7a5
2024-04-11,Maniyar,0.0769,0.8557,0.0778,,,,,3,1,2,official_observed_reference,308f3a826fe7dbbb5437777ebbe646a5e599d9404295550149f0636a69dce7a5
2024-04-11,Kuthungal,0.195,2.2442,0.204,12,18,,,3,1,2,official_observed_reference,308f3a826fe7dbbb5437777ebbe646a5e599d9404295550149f0636a69dce7a5
2024-04-12,Idukki,4.531,90.371,7.5309,386,2,,1,5,3,4,official_observed_reference,1cfc6ac6fd81c34420a731c82af0c7843a2e4bb5bb950e66b4ba67f8a00d9b2a
2024-04-12,Sabarigiri,3.9462,63.4053,5.2838,300.6,16,,,6,5,6,official_observed_reference,1cfc6ac6fd81c34420a731c82af0c7843a2e4bb5bb950e66b4ba67f8a00d9b2a
2024-04-12,Idamalayar,0.9323,13.3233,1.1103,57.2,,,,2,2,2,official_observed_reference,1cfc6ac6fd81c34420a731c82af0c7843a2e4bb5bb950e66b4ba67f8a00d9b2a
2024-04-12,Sholayar,0.6026,10.2357,0.853,49,,,,3,2,2,official_observed_reference,1cfc6ac6fd81c34420a731c82af0c7843a2e4bb5bb950e66b4ba67f8a00d9b2a
2024-04-12,Pallivasal,0.4612,5.7729,0.4811,20.2,2,,2,4,4,4,official_observed_reference,1cfc6ac6fd81c34420a731c82af0c7843a2e4bb5bb950e66b4ba67f8a00d9b2a
2024-04-12,Kuttiadi,1.03,20.7872,1.7323,169.8,23,1,,5,,4,official_observed_reference,1cfc6ac6fd81c34420a731c82af0c7843a2e4bb5bb950e66b4ba67f8a00d9b2a
2024-04-12,Panniar,0.0756,4.967,0.4139,23.4,19,,,2,,2,official_observed_reference,1cfc6ac6fd81c34420a731c82af0c7843a2e4bb5bb950e66b4ba67f8a00d9b2a
2024-04-12,Neriamangalam,0.0948,5.032,0.4193,33.6,22,1,,3,,2,official_observed_reference,1cfc6ac6fd81c34420a731c82af0c7843a2e4bb5bb950e66b4ba67f8a00d9b2a
2024-04-12,Lower Periyar,0.394,6.378,0.5315,116,23,,,3,,2,official_observed_reference,1cfc6ac6fd81c34420a731c82af0c7843a2e4bb5bb950e66b4ba67f8a00d9b2a
2024-04-12,"Poringalkuthu, PLBE",0.2582,4.6475,0.3873,16.5,23,,,6,1,1,official_observed_reference,1cfc6ac6fd81c34420a731c82af0c7843a2e4bb5bb950e66b4ba67f8a00d9b2a
2024-04-12,Sengulam,0.2808,3.7049,0.3087,50.8,23,,,4,1,4,official_observed_reference,1cfc6ac6fd81c34420a731c82af0c7843a2e4bb5bb950e66b4ba67f8a00d9b2a
2024-04-12,Kakkad,0.5906,8.6878,0.724,35.52,12,,,2,1,2,official_observed_reference,1cfc6ac6fd81c34420a731c82af0c7843a2e4bb5bb950e66b4ba67f8a00d9b2a
2024-04-12,Kallada,0.1708,2.2703,0.1892,11.6,5,,,2,1,2,official_observed_reference,1cfc6ac6fd81c34420a731c82af0c7843a2e4bb5bb950e66b4ba67f8a00d9b2a
2024-04-12,Malankara,0.0783,1.1615,0.0968,3.6,,,,2,2,2,official_observed_reference,1cfc6ac6fd81c34420a731c82af0c7843a2e4bb5bb950e66b4ba67f8a00d9b2a
2024-04-12,Maniyar,0.0724,0.9281,0.0773,,,,,3,1,2,official_observed_reference,1cfc6ac6fd81c34420a731c82af0c7843a2e4bb5bb950e66b4ba67f8a00d9b2a
2024-04-12,Kuthungal,0.2225,2.4667,0.2056,14,19,,,3,2,2,official_observed_reference,1cfc6ac6fd81c34420a731c82af0c7843a2e4bb5bb950e66b4ba67f8a00d9b2a
2024-04-13,Idukki,3.205,93.576,7.1982,352,22,,1,5,2,3,official_observed_reference,98a97981e989f7ee96fb959179189d56461bce1abc02a52b0628ae573e916e8d
2024-04-13,Sabarigiri,3.1773,66.5826,5.1217,301.6,21,,,6,3,6,official_observed_reference,98a97981e989f7ee96fb959179189d56461bce1abc02a52b0628ae573e916e8d
2024-04-13,Idamalayar,0.4947,13.818,1.0629,57.8,19,,,2,,2,official_observed_reference,98a97981e989f7ee96fb959179189d56461bce1abc02a52b0628ae573e916e8d
2024-04-13,Sholayar,0.5424,10.7781,0.8291,36.4,,,,3,2,2,official_observed_reference,98a97981e989f7ee96fb959179189d56461bce1abc02a52b0628ae573e916e8d
2024-04-13,Pallivasal,0.4858,6.2587,0.4814,20.4,,,2,4,4,4,official_observed_reference,98a97981e989f7ee96fb959179189d56461bce1abc02a52b0628ae573e916e8d
2024-04-13,Kuttiadi,1.3107,22.0979,1.6998,192.2,22,1,,5,,5,official_observed_reference,98a97981e989f7ee96fb959179189d56461bce1abc02a52b0628ae573e916e8d
2024-04-13,Panniar,0.2278,5.1948,0.3996,30.4,20,,,2,,2,official_observed_reference,98a97981e989f7ee96fb959179189d56461bce1abc02a52b0628ae573e916e8d
2024-04-13,Neriamangalam,0.2485,5.2805,0.4062,33.2,,1,1,2,,2,official_observed_reference,98a97981e989f7ee96fb959179189d56461bce1abc02a52b0628ae573e916e8d
2024-04-13,Lower Periyar,0.396,6.774,0.5211,118,22,,,3,,2,official_observed_reference,98a97981e989f7ee96fb959179189d56461bce1abc02a52b0628ae573e916e8d
2024-04-13,"Poringalkuthu, PLBE",0.2808,4.9283,0.3791,16.5,21,,,6,1,2,official_observed_reference,98a97981e989f7ee96fb959179189d56461bce1abc02a52b0628ae573e916e8d
2024-04-13,Sengulam,0.3361,4.041,0.3108,51.4,23,,,4,,4,official_observed_reference,98a97981e989f7ee96fb959179189d56461bce1abc02a52b0628ae573e916e8d
2024-04-13,Kakkad,0.4131,9.1009,0.7001,35.68,22,,,2,1,2,official_observed_reference,98a97981e989f7ee96fb959179189d56461bce1abc02a52b0628ae573e916e8d
2024-04-13,Kallada,0.1715,2.4418,0.1878,11.8,18,,,2,,2,official_observed_reference,98a97981e989f7ee96fb959179189d56461bce1abc02a52b0628ae573e916e8d
2024-04-13,Malankara,0.0582,1.2197,0.0938,3.6,,,,2,2,2,official_observed_reference,98a97981e989f7ee96fb959179189d56461bce1abc02a52b0628ae573e916e8d
2024-04-13,Maniyar,0.0231,0.9512,0.0732,,,,,3,2,1,official_observed_reference,98a97981e989f7ee96fb959179189d56461bce1abc02a52b0628ae573e916e8d
2024-04-13,Kuthungal,0.2474,2.7141,0.2088,12.2,4,,,3,2,2,official_observed_reference,98a97981e989f7ee96fb959179189d56461bce1abc02a52b0628ae573e916e8d
2024-04-14,Idukki,3.548,97.124,6.9374,496,22,,1,5,2,3,official_observed_reference,da141908c63ef016c542449f2e8e3b9cd07eadebdf28cbacee1d80186eb3a08d
2024-04-14,Sabarigiri,2.8796,69.4622,4.9616,301.2,1,,,6,1,3,official_observed_reference,da141908c63ef016c542449f2e8e3b9cd07eadebdf28cbacee1d80186eb3a08d
2024-04-14,Idamalayar,0.7128,14.5308,1.0379,57.2,4,,,2,,1,official_observed_reference,da141908c63ef016c542449f2e8e3b9cd07eadebdf28cbacee1d80186eb3a08d
2024-04-14,Sholayar,0.4596,11.2377,0.8027,37.2,21,,,3,2,2,official_observed_reference,da141908c63ef016c542449f2e8e3b9cd07eadebdf28cbacee1d80186eb3a08d
2024-04-14,Pallivasal,0.4849,6.7436,0.4817,20.4,7,,2,4,4,4,official_observed_reference,da141908c63ef016c542449f2e8e3b9cd07eadebdf28cbacee1d80186eb3a08d
2024-04-14,Kuttiadi,1.2731,23.371,1.6694,190.8,22,1,,5,,3,official_observed_reference,da141908c63ef016c542449f2e8e3b9cd07eadebdf28cbacee1d80186eb3a08d
2024-04-14,Panniar,0.1706,5.3654,0.3832,30.8,20,,,2,,1,official_observed_reference,da141908c63ef016c542449f2e8e3b9cd07eadebdf28cbacee1d80186eb3a08d
2024-04-14,Neriamangalam,0.1723,5.4528,0.3895,33.4,20,1,1,2,,2,official_observed_reference,da141908c63ef016c542449f2e8e3b9cd07eadebdf28cbacee1d80186eb3a08d
2024-04-14,Lower Periyar,0.396,7.17,0.5121,106,22,,,3,,1,official_observed_reference,da141908c63ef016c542449f2e8e3b9cd07eadebdf28cbacee1d80186eb3a08d
2024-04-14,"Poringalkuthu, PLBE",0.2448,5.173,0.3695,16.5,15,,,6,1,1,official_observed_reference,da141908c63ef016c542449f2e8e3b9cd07eadebdf28cbacee1d80186eb3a08d
2024-04-14,Sengulam,0.333,4.374,0.3124,52,,,,4,1,2,official_observed_reference,da141908c63ef016c542449f2e8e3b9cd07eadebdf28cbacee1d80186eb3a08d
2024-04-14,Kakkad,0.3842,9.4851,0.6775,36.24,2,,,2,,1,official_observed_reference,da141908c63ef016c542449f2e8e3b9cd07eadebdf28cbacee1d80186eb3a08d
2024-04-14,Kallada,0.1711,2.6129,0.1866,11.4,5,,,2,2,2,official_observed_reference,da141908c63ef016c542449f2e8e3b9cd07eadebdf28cbacee1d80186eb3a08d
2024-04-14,Malankara,0.0447,1.2644,0.0903,2.4,,,,2,1,1,official_observed_reference,da141908c63ef016c542449f2e8e3b9cd07eadebdf28cbacee1d80186eb3a08d
2024-04-14,Maniyar,0.0406,0.9918,0.0708,,,,,3,2,,official_observed_reference,da141908c63ef016c542449f2e8e3b9cd07eadebdf28cbacee1d80186eb3a08d
2024-04-14,Kuthungal,0.2099,2.924,0.2089,11,19,,,3,2,2,official_observed_reference,da141908c63ef016c542449f2e8e3b9cd07eadebdf28cbacee1d80186eb3a08d
2024-04-15,Idukki,6.576,103.7,6.9133,620,22,,1,5,1,5,official_observed_reference,fec91ec56be24c64c9e42523ef4d295900c3ffd6bd627547b75d1030e34f09dd
2024-04-15,Sabarigiri,5.2788,74.741,4.9827,302.8,18,,,6,3,6,official_observed_reference,fec91ec56be24c64c9e42523ef4d295900c3ffd6bd627547b75d1030e34f09dd
2024-04-15,Idamalayar,1.0025,15.5333,1.0356,58.4,16,,,2,1,2,official_observed_reference,fec91ec56be24c64c9e42523ef4d295900c3ffd6bd627547b75d1030e34f09dd
2024-04-15,Sholayar,0.6247,11.8624,0.7908,54.4,21,,,3,2,3,official_observed_reference,fec91ec56be24c64c9e42523ef4d295900c3ffd6bd627547b75d1030e34f09dd
2024-04-15,Pallivasal,0.4845,7.2281,0.4819,20.4,11,,2,4,4,4,official_observed_reference,fec91ec56be24c64c9e42523ef4d295900c3ffd6bd627547b75d1030e34f09dd
2024-04-15,Kuttiadi,1.3576,24.7286,1.6486,188.4,22,1,,5,,5,official_observed_reference,fec91ec56be24c64c9e42523ef4d295900c3ffd6bd627547b75d1030e34f09dd
2024-04-15,Panniar,0.2975,5.6629,0.3775,31,22,,,2,,2,official_observed_reference,fec91ec56be24c64c9e42523ef4d295900c3ffd6bd627547b75d1030e34f09dd
2024-04-15,Neriamangalam,0.2247,5.6775,0.3785,17.2,,1,1,2,,1,official_observed_reference,fec91ec56be24c64c9e42523ef4d295900c3ffd6bd627547b75d1030e34f09dd
2024-04-15,Lower Periyar,0.356,7.526,0.5017,156,22,,,3,,1,official_observed_reference,fec91ec56be24c64c9e42523ef4d295900c3ffd6bd627547b75d1030e34f09dd
2024-04-15,"Poringalkuthu, PLBE",0.4172,5.5902,0.3727,51.06,22,,,6,1,6,official_observed_reference,fec91ec56be24c64c9e42523ef4d295900c3ffd6bd627547b75d1030e34f09dd
2024-04-15,Sengulam,0.3522,4.7262,0.3151,50.6,,,,4,,4,official_observed_reference,fec91ec56be24c64c9e42523ef4d295900c3ffd6bd627547b75d1030e34f09dd
2024-04-15,Kakkad,0.7358,10.2209,0.6814,36.26,23,,,2,1,2,official_observed_reference,fec91ec56be24c64c9e42523ef4d295900c3ffd6bd627547b75d1030e34f09dd
2024-04-15,Kallada,0.1704,2.7833,0.1856,11.6,7,,,2,1,2,official_observed_reference,fec91ec56be24c64c9e42523ef4d295900c3ffd6bd627547b75d1030e34f09dd
2024-04-15,Malankara,0.0534,1.3178,0.0879,3,19,,,2,1,1,official_observed_reference,fec91ec56be24c64c9e42523ef4d295900c3ffd6bd627547b75d1030e34f09dd
2024-04-15,Maniyar,0.0651,1.0568,0.0705,,,,,3,2,2,official_observed_reference,fec91ec56be24c64c9e42523ef4d295900c3ffd6bd627547b75d1030e34f09dd
2024-04-15,Kuthungal,0.2077,3.1317,0.2088,10.8,9,,,3,2,2,official_observed_reference,fec91ec56be24c64c9e42523ef4d295900c3ffd6bd627547b75d1030e34f09dd
2024-04-16,Idukki,8.812,112.512,7.032,618,22,,1,5,3,5,official_observed_reference,47b4fd643cdcacb226f20af0a7040f341c98a8498b3d26bd656e114d60cde31b
2024-04-16,Sabarigiri,5.6876,80.4286,5.0268,301.4,19,,,6,4,6,official_observed_reference,47b4fd643cdcacb226f20af0a7040f341c98a8498b3d26bd656e114d60cde31b
2024-04-16,Idamalayar,1.083,16.6163,1.0385,59,19,,,2,,2,official_observed_reference,47b4fd643cdcacb226f20af0a7040f341c98a8498b3d26bd656e114d60cde31b
2024-04-16,Sholayar,0.8591,12.7215,0.7951,54.6,20,,,3,2,3,official_observed_reference,47b4fd643cdcacb226f20af0a7040f341c98a8498b3d26bd656e114d60cde31b
2024-04-16,Pallivasal,0.4536,7.6817,0.4801,20.2,,,2,4,4,4,official_observed_reference,47b4fd643cdcacb226f20af0a7040f341c98a8498b3d26bd656e114d60cde31b
2024-04-16,Kuttiadi,1.7337,26.4623,1.6539,188.4,,1,,5,,5,official_observed_reference,47b4fd643cdcacb226f20af0a7040f341c98a8498b3d26bd656e114d60cde31b
2024-04-16,Panniar,0.3522,6.0151,0.3759,31,1,,,2,,2,official_observed_reference,47b4fd643cdcacb226f20af0a7040f341c98a8498b3d26bd656e114d60cde31b
2024-04-16,Neriamangalam,0.3976,6.0751,0.3797,16.8,,1,1,2,1,1,official_observed_reference,47b4fd643cdcacb226f20af0a7040f341c98a8498b3d26bd656e114d60cde31b
2024-04-16,Lower Periyar,0.496,8.022,0.5014,160,22,,,3,,3,official_observed_reference,47b4fd643cdcacb226f20af0a7040f341c98a8498b3d26bd656e114d60cde31b
2024-04-16,"Poringalkuthu, PLBE",0.3669,5.9571,0.3723,50.9,23,,,6,1,6,official_observed_reference,47b4fd643cdcacb226f20af0a7040f341c98a8498b3d26bd656e114d60cde31b
2024-04-16,Sengulam,0.2497,4.9759,0.311,50.6,23,,,4,,4,official_observed_reference,47b4fd643cdcacb226f20af0a7040f341c98a8498b3d26bd656e114d60cde31b
2024-04-16,Kakkad,0.7582,10.9791,0.6862,36.5,4,,,2,2,2,official_observed_reference,47b4fd643cdcacb226f20af0a7040f341c98a8498b3d26bd656e114d60cde31b
2024-04-16,Kallada,0.1686,2.9519,0.1845,11.8,17,,,2,1,2,official_observed_reference,47b4fd643cdcacb226f20af0a7040f341c98a8498b3d26bd656e114d60cde31b
2024-04-16,Malankara,0.1067,1.4245,0.089,5.55,9,,,2,2,2,official_observed_reference,47b4fd643cdcacb226f20af0a7040f341c98a8498b3d26bd656e114d60cde31b
2024-04-16,Maniyar,0.0801,1.1369,0.0711,,,,,3,2,2,official_observed_reference,47b4fd643cdcacb226f20af0a7040f341c98a8498b3d26bd656e114d60cde31b
2024-04-16,Kuthungal,0.2085,3.3402,0.2088,13,6,,,3,2,2,official_observed_reference,47b4fd643cdcacb226f20af0a7040f341c98a8498b3d26bd656e114d60cde31b
2024-04-17,Idukki,6.694,119.206,7.0121,610,22,,1,5,3,5,official_observed_reference,7754a5a39ed1f6022a5c65f7379bcc66f9755098ad29410c2dfb75ed3c90848d
2024-04-17,Sabarigiri,5.3594,85.788,5.0464,300.8,4,,,6,4,6,official_observed_reference,7754a5a39ed1f6022a5c65f7379bcc66f9755098ad29410c2dfb75ed3c90848d
2024-04-17,Idamalayar,0.9869,17.6032,1.0355,58.4,,,,2,1,2,official_observed_reference,7754a5a39ed1f6022a5c65f7379bcc66f9755098ad29410c2dfb75ed3c90848d
2024-04-17,Sholayar,0.9423,13.6638,0.8038,54.6,1,,,3,2,3,official_observed_reference,7754a5a39ed1f6022a5c65f7379bcc66f9755098ad29410c2dfb75ed3c90848d
2024-04-17,Pallivasal,0.4632,8.1449,0.4791,20.4,12,,2,4,4,4,official_observed_reference,7754a5a39ed1f6022a5c65f7379bcc66f9755098ad29410c2dfb75ed3c90848d
2024-04-17,Kuttiadi,1.6825,28.1448,1.6556,191.4,23,1,,5,,5,official_observed_reference,7754a5a39ed1f6022a5c65f7379bcc66f9755098ad29410c2dfb75ed3c90848d
2024-04-17,Panniar,0.3914,6.4065,0.3769,30.8,,,,2,,2,official_observed_reference,7754a5a39ed1f6022a5c65f7379bcc66f9755098ad29410c2dfb75ed3c90848d
2024-04-17,Neriamangalam,0.398,6.4731,0.3808,17,9,1,1,2,1,2,official_observed_reference,7754a5a39ed1f6022a5c65f7379bcc66f9755098ad29410c2dfb75ed3c90848d
2024-04-17,Lower Periyar,0.447,8.469,0.4982,162,23,,,3,,3,official_observed_reference,7754a5a39ed1f6022a5c65f7379bcc66f9755098ad29410c2dfb75ed3c90848d
2024-04-17,"Poringalkuthu, PLBE",0.3381,6.2951,0.3703,50.9,22,,,6,1,6,official_observed_reference,7754a5a39ed1f6022a5c65f7379bcc66f9755098ad29410c2dfb75ed3c90848d
2024-04-17,Sengulam,0.2696,5.2455,0.3086,37.8,23,,,4,1,2,official_observed_reference,7754a5a39ed1f6022a5c65f7379bcc66f9755098ad29410c2dfb75ed3c90848d
2024-04-17,Kakkad,0.7785,11.7576,0.6916,36.92,5,,,2,2,2,official_observed_reference,7754a5a39ed1f6022a5c65f7379bcc66f9755098ad29410c2dfb75ed3c90848d
2024-04-17,Kallada,0.1674,3.1193,0.1835,12.4,17,,,2,1,2,official_observed_reference,7754a5a39ed1f6022a5c65f7379bcc66f9755098ad29410c2dfb75ed3c90848d
2024-04-17,Malankara,0.1034,1.5279,0.0899,5.7,7,,,2,2,1,official_observed_reference,7754a5a39ed1f6022a5c65f7379bcc66f9755098ad29410c2dfb75ed3c90848d
2024-04-17,Maniyar,0.081,1.2179,0.0716,,,,,3,1,2,official_observed_reference,7754a5a39ed1f6022a5c65f7379bcc66f9755098ad29410c2dfb75ed3c90848d
2024-04-17,Kuthungal,0.2036,3.5438,0.2085,12,20,,,3,2,3,official_observed_reference,7754a5a39ed1f6022a5c65f7379bcc66f9755098ad29410c2dfb75ed3c90848d
2024-04-18,Idukki,7.817,127.023,7.0568,612,,,1,5,3,5,official_observed_reference,c33a8275ca8ff636ed9baf0cd3b0939067992c241599a249183c98d7a7776cba
2024-04-18,Sabarigiri,5.2724,91.0604,5.0589,302,22,,,6,6,6,official_observed_reference,c33a8275ca8ff636ed9baf0cd3b0939067992c241599a249183c98d7a7776cba
2024-04-18,Idamalayar,1.0076,18.6108,1.0339,58,20,,,2,2,2,official_observed_reference,c33a8275ca8ff636ed9baf0cd3b0939067992c241599a249183c98d7a7776cba
2024-04-18,Sholayar,0.7089,14.3727,0.7985,54.6,21,,,3,2,3,official_observed_reference,c33a8275ca8ff636ed9baf0cd3b0939067992c241599a249183c98d7a7776cba
2024-04-18,Pallivasal,0.4772,8.6221,0.479,20.4,6,,2,4,4,4,official_observed_reference,c33a8275ca8ff636ed9baf0cd3b0939067992c241599a249183c98d7a7776cba
2024-04-18,Kuttiadi,1.8314,29.9762,1.6653,194,,1,,5,,5,official_observed_reference,c33a8275ca8ff636ed9baf0cd3b0939067992c241599a249183c98d7a7776cba
2024-04-18,Panniar,0.4656,6.8721,0.3818,30.8,1,,,2,1,2,official_observed_reference,c33a8275ca8ff636ed9baf0cd3b0939067992c241599a249183c98d7a7776cba
2024-04-18,Neriamangalam,0.4181,6.8912,0.3828,27.8,8,1,1,2,2,2,official_observed_reference,c33a8275ca8ff636ed9baf0cd3b0939067992c241599a249183c98d7a7776cba
2024-04-18,Lower Periyar,0.656,9.125,0.5069,162,,,,3,,1,official_observed_reference,c33a8275ca8ff636ed9baf0cd3b0939067992c241599a249183c98d7a7776cba
2024-04-18,"Poringalkuthu, PLBE",0.3902,6.6854,0.3714,51.02,23,,,6,1,1,official_observed_reference,c33a8275ca8ff636ed9baf0cd3b0939067992c241599a249183c98d7a7776cba
2024-04-18,Sengulam,0.4114,5.6569,0.3143,52,21,,,4,1,4,official_observed_reference,c33a8275ca8ff636ed9baf0cd3b0939067992c241599a249183c98d7a7776cba
2024-04-18,Kakkad,0.7306,12.4883,0.6938,36.4,6,,,2,2,2,official_observed_reference,c33a8275ca8ff636ed9baf0cd3b0939067992c241599a249183c98d7a7776cba
2024-04-18,Kallada,0.1702,3.2895,0.1828,11.8,19,,,2,2,2,official_observed_reference,c33a8275ca8ff636ed9baf0cd3b0939067992c241599a249183c98d7a7776cba
2024-04-18,Malankara,0.1014,1.6293,0.0905,5.55,10,,,2,2,2,official_observed_reference,c33a8275ca8ff636ed9baf0cd3b0939067992c241599a249183c98d7a7776cba
2024-04-18,Maniyar,0.0745,1.2925,0.0718,,,,,3,2,2,official_observed_reference,c33a8275ca8ff636ed9baf0cd3b0939067992c241599a249183c98d7a7776cba
2024-04-18,Kuthungal,0.2001,3.7439,0.208,12.4,19,,,3,2,2,official_observed_reference,c33a8275ca8ff636ed9baf0cd3b0939067992c241599a249183c98d7a7776cba
2024-04-19,Idukki,6.518,133.541,7.0285,618,21,,1,5,2,5,official_observed_reference,bbe8cd37a923151b13ca983ba26a6bb21cd943a3d1213c42ae19a9dec33c7299
2024-04-19,Sabarigiri,4.8929,95.9533,5.0502,301.4,19,,,6,4,6,official_observed_reference,bbe8cd37a923151b13ca983ba26a6bb21cd943a3d1213c42ae19a9dec33c7299
2024-04-19,Idamalayar,0.9525,19.5633,1.0296,58.2,22,,,2,2,2,official_observed_reference,bbe8cd37a923151b13ca983ba26a6bb21cd943a3d1213c42ae19a9dec33c7299
2024-04-19,Sholayar,0.7399,15.1126,0.7954,54.6,,,,3,2,3,official_observed_reference,bbe8cd37a923151b13ca983ba26a6bb21cd943a3d1213c42ae19a9dec33c7299
2024-04-19,Pallivasal,0.4751,9.0972,0.4788,20.4,1,,2,4,4,4,official_observed_reference,bbe8cd37a923151b13ca983ba26a6bb21cd943a3d1213c42ae19a9dec33c7299
2024-04-19,Kuttiadi,1.6644,31.6406,1.6653,189.8,23,1,,5,,5,official_observed_reference,bbe8cd37a923151b13ca983ba26a6bb21cd943a3d1213c42ae19a9dec33c7299
2024-04-19,Panniar,0.4665,7.3386,0.3862,30.6,1,,,2,1,2,official_observed_reference,bbe8cd37a923151b13ca983ba26a6bb21cd943a3d1213c42ae19a9dec33c7299
2024-04-19,Neriamangalam,0.5095,7.4007,0.3895,24.6,1,1,1,2,2,2,official_observed_reference,bbe8cd37a923151b13ca983ba26a6bb21cd943a3d1213c42ae19a9dec33c7299
2024-04-19,Lower Periyar,0.636,9.761,0.5137,162,22,,,3,,1,official_observed_reference,bbe8cd37a923151b13ca983ba26a6bb21cd943a3d1213c42ae19a9dec33c7299
2024-04-19,"Poringalkuthu, PLBE",0.4037,7.089,0.3731,51.12,23,,,6,1,1,official_observed_reference,bbe8cd37a923151b13ca983ba26a6bb21cd943a3d1213c42ae19a9dec33c7299
2024-04-19,Sengulam,0.2743,5.9312,0.3122,51.4,22,,,4,,4,official_observed_reference,bbe8cd37a923151b13ca983ba26a6bb21cd943a3d1213c42ae19a9dec33c7299
